model_a,effort_a,model_b,effort_b,current_iq_a,current_iq_b,current_delta_iq,abs_delta_iq,shared_tasks,bootstrap_mean_delta,bootstrap_p05,bootstrap_p10,bootstrap_p25,bootstrap_p50,bootstrap_p75,bootstrap_p90,bootstrap_p95,prob_a_gt_b,prob_b_gt_a,ci90_contains_zero,ci95_contains_zero,weight_mode,weight_status
gpt-5.6-terra,high,gpt-5.5,high,77.68,90.18,-12.5,12.5,112,-12.468973214285853,-20.982142857142883,-19.196428571428577,-16.071428571428566,-12.49999999999999,-8.92857142857143,-5.803571428571375,-3.5714285714285587,0.0107,0.9884,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,high,gpt-5.5,xhigh,77.68,96.88,-19.19999999999999,19.19999999999999,112,-19.190624999999844,-27.67857142857143,-25.892857142857117,-22.76785714285711,-19.19642857142857,-15.62500000000001,-12.500000000000005,-10.714285714285726,0.0001,0.9999,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,xhigh,gpt-5.6-terra,max,87.95,101.34,-13.39,13.39,112,-13.48598214285707,-20.535714285714345,-19.196428571428587,-16.517857142857167,-13.392857142857162,-10.26785714285719,-7.589285714285787,-6.250000000000011,0.0014,0.9986,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,xhigh,gpt-5.6-terra,ultra,87.95,99.11,-11.159999999999997,11.159999999999997,112,-11.242366071428371,-18.75000000000005,-17.410714285714256,-14.285714285714318,-11.160714285714313,-8.035714285714308,-5.312499999999812,-3.5714285714285587,0.0085,0.9904,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,xhigh,gpt-5.6-luna,low,87.95,7.59,80.36,80.36,112,80.3440178571415,70.98214285714282,72.76785714285714,76.33928571428571,80.35714285714286,84.37499999999999,87.94642857142854,89.73214285714289,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,xhigh,gpt-5.6-luna,medium,87.95,32.14,55.81,55.81,112,55.83991071428555,46.87499999999996,48.66071428571427,51.7857142857143,55.803571428571416,59.37500000000003,62.94642857142859,65.17857142857144,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,xhigh,gpt-5.6-luna,high,87.95,76.34,11.61,11.61,112,11.575535714285722,3.5714285714285587,5.357142857142838,8.035714285714324,11.607142857142833,14.732142857142872,17.857142857142843,19.642857142857157,0.993,0.0066,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,xhigh,gpt-5.6-luna,xhigh,87.95,87.05,0.9000000000000057,0.9000000000000057,112,0.8802232142857094,-6.250000000000044,-4.910714285714302,-2.2321428571428656,0.892857142857123,4.017857142857128,6.696428571428564,8.482142857142827,0.5661,0.4218,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,xhigh,gpt-5.6-luna,max,87.95,102.68,-14.730000000000004,14.730000000000004,112,-14.765714285714497,-23.660714285714302,-21.87499999999997,-18.30357142857145,-14.732142857142872,-11.16071428571428,-8.035714285714274,-6.249999999999961,0.0028,0.997,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,xhigh,gpt-5.5,high,87.95,90.18,-2.230000000000004,2.230000000000004,112,-2.206294642857133,-10.714285714285726,-8.928571428571413,-5.803571428571424,-2.2321428571428656,1.3392857142857095,4.464285714285715,6.2500000000000275,0.3241,0.663,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,xhigh,gpt-5.5,xhigh,87.95,96.88,-8.929999999999993,8.929999999999993,112,-8.927946428571447,-17.410714285714292,-15.62500000000001,-12.500000000000005,-8.928571428571447,-5.357142857142888,-2.2321428571428825,-0.44642857142858566,0.0408,0.9573,false,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,max,gpt-5.6-terra,ultra,101.34,99.11,2.230000000000004,2.230000000000004,112,2.243616071428611,-4.464285714285715,-3.1250000000000053,-0.44642857142860315,2.2321428571428656,4.910714285714302,7.589285714285721,8.928571428571463,0.6987,0.292,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,max,gpt-5.6-luna,low,101.34,7.59,93.75,93.75,112,93.82999999999856,84.37500000000001,86.60714285714285,90.1785714285714,93.75000000000003,97.76785714285712,100.89285714285715,103.12499999999999,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,max,gpt-5.6-luna,medium,101.34,32.14,69.2,69.2,112,69.32589285714235,59.37500000000006,61.60714285714288,65.17857142857144,69.1964285714286,73.21428571428574,76.7857142857143,79.01785714285714,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,max,gpt-5.6-luna,high,101.34,76.34,25,25,112,25.06151785714281,16.51785714285715,18.30357142857145,21.428571428571434,25.00000000000001,28.571428571428587,31.69642857142861,33.48214285714289,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,max,gpt-5.6-luna,xhigh,101.34,87.05,14.290000000000006,14.290000000000006,112,14.366205357143096,6.2500000000000275,8.03571428571429,11.160714285714263,14.285714285714302,17.857142857142843,20.535714285714313,22.321428571428626,0.9988,0.0012,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,max,gpt-5.6-luna,max,101.34,102.68,-1.3400000000000034,1.3400000000000034,112,-1.279732142857119,-9.82142857142852,-7.5892857142857375,-4.910714285714252,-1.3392857142857095,2.232142857142849,5.357142857142855,7.142857142857151,0.3927,0.5991,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,max,gpt-5.5,high,101.34,90.18,11.159999999999997,11.159999999999997,112,11.279687499999893,3.571428571428592,5.357142857142872,8.035714285714308,11.160714285714313,14.285714285714334,17.410714285714256,18.750000000000068,0.9941,0.0055,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,max,gpt-5.5,xhigh,101.34,96.88,4.460000000000008,4.460000000000008,112,4.558035714285646,-2.232142857142849,-0.892857142857123,1.7857142857142627,4.464285714285731,7.142857142857201,9.821428571428603,11.607142857142849,0.857,0.1365,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,ultra,gpt-5.6-luna,low,99.11,7.59,91.52,91.52,112,91.58638392857162,81.69642857142854,83.92857142857142,87.49999999999999,91.51785714285715,95.64732142857147,99.5535714285714,101.33928571428574,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,ultra,gpt-5.6-luna,medium,99.11,32.14,66.97,66.97,112,67.08227678571394,56.250000000000014,58.9285714285714,62.94642857142854,66.96428571428575,71.42857142857143,75.44642857142857,77.67857142857142,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,ultra,gpt-5.6-luna,high,99.11,76.34,22.769999999999996,22.769999999999996,112,22.817901785714106,13.839285714285698,16.071428571428548,19.19642857142857,22.76785714285716,26.339285714285754,29.91071428571427,31.69642857142859,1,0,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,ultra,gpt-5.6-luna,xhigh,99.11,87.05,12.060000000000002,12.060000000000002,112,12.122589285714346,4.017857142857128,5.8035714285714075,8.928571428571397,12.053571428571436,15.624999999999979,18.749999999999982,20.535714285714278,0.992,0.0074,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,ultra,gpt-5.6-luna,max,99.11,102.68,-3.5700000000000074,3.5700000000000074,112,-3.5233482142856176,-11.607142857142883,-9.821428571428603,-7.142857142857101,-3.5714285714285587,-1.6653345369377348e-14,3.1249999999999556,4.464285714285765,0.2369,0.7547,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,ultra,gpt-5.5,high,99.11,90.18,8.929999999999993,8.929999999999993,112,9.03607142857139,0.4464285714285532,2.232142857142849,5.357142857142888,8.928571428571463,12.500000000000021,15.625000000000044,17.857142857142843,0.9558,0.042,false,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-terra,ultra,gpt-5.5,xhigh,99.11,96.88,2.230000000000004,2.230000000000004,112,2.314419642857134,-5.803571428571475,-4.017857142857162,-1.339285714285643,2.2321428571428656,5.8035714285714075,8.928571428571413,10.714285714285692,0.669,0.322,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,low,gpt-5.6-luna,medium,7.59,32.14,-24.55,24.55,112,-24.504107142857233,-32.14285714285713,-30.357142857142854,-27.678571428571423,-24.553571428571423,-21.428571428571427,-18.75,-16.96428571428573,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,low,gpt-5.6-luna,high,7.59,76.34,-68.75,68.75,112,-68.76848214285575,-77.67857142857146,-75.89285714285712,-72.32142857142857,-68.75,-65.17857142857142,-61.60714285714287,-59.821428571428555,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,low,gpt-5.6-luna,xhigh,7.59,87.05,-79.46,79.46,112,-79.46379464285668,-88.83928571428571,-86.60714285714289,-83.48214285714285,-79.4642857142857,-75.44642857142858,-72.32142857142854,-70.08928571428571,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,low,gpt-5.6-luna,max,7.59,102.68,-95.09,95.09,112,-95.10973214285708,-104.46428571428571,-102.23214285714288,-98.66071428571435,-95.08928571428572,-91.51785714285711,-87.94642857142854,-85.71428571428572,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,low,gpt-5.5,high,7.59,90.18,-82.59,82.59,112,-82.55031249999787,-92.41071428571426,-90.1785714285714,-86.60714285714285,-82.58928571428571,-78.57142857142856,-74.99999999999997,-72.7678571428571,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,low,gpt-5.5,xhigh,7.59,96.88,-89.28999999999999,89.28999999999999,112,-89.27196428571459,-98.6607142857143,-96.87499999999997,-93.30357142857143,-89.28571428571429,-85.26785714285715,-81.6964285714286,-79.46428571428575,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,medium,gpt-5.6-luna,high,32.14,76.34,-44.2,44.2,112,-44.26437500000058,-53.57142857142855,-51.33928571428572,-48.214285714285694,-44.19642857142856,-40.62499999999997,-37.05357142857144,-35.26785714285714,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,medium,gpt-5.6-luna,xhigh,32.14,87.05,-54.91,54.91,112,-54.959687500000655,-64.73214285714286,-62.500000000000014,-58.92857142857143,-54.91071428571429,-50.892857142857146,-47.32142857142857,-45.0892857142857,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,medium,gpt-5.6-luna,max,32.14,102.68,-70.54,70.54,112,-70.60562500000098,-80.80357142857144,-78.5714285714286,-74.99999999999994,-70.53571428571429,-66.51785714285714,-62.500000000000014,-60.26785714285715,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,medium,gpt-5.5,high,32.14,90.18,-58.040000000000006,58.040000000000006,112,-58.04620535714318,-67.85714285714286,-65.62500000000001,-62.05357142857142,-58.03571428571427,-54.01785714285713,-50.446428571428555,-48.21428571428573,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,medium,gpt-5.5,xhigh,32.14,96.88,-64.74,64.74,112,-64.76785714285667,-74.99999999999999,-72.76785714285714,-69.19642857142851,-64.73214285714286,-60.71428571428568,-56.696428571428584,-54.46428571428572,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,high,gpt-5.6-luna,xhigh,76.34,87.05,-10.709999999999994,10.709999999999994,112,-10.695312500000028,-18.32589285714289,-16.517857142857185,-13.839285714285715,-10.714285714285717,-7.58928571428571,-4.464285714285723,-2.678571428571419,0.0129,0.9861,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,high,gpt-5.6-luna,max,76.34,102.68,-26.340000000000003,26.340000000000003,112,-26.341250000000063,-33.92857142857147,-32.58928571428567,-29.464285714285726,-26.339285714285722,-23.214285714285715,-20.535714285714263,-18.75,0,1,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,high,gpt-5.5,high,76.34,90.18,-13.840000000000003,13.840000000000003,112,-13.781830357142946,-23.660714285714242,-21.428571428571395,-17.857142857142836,-13.839285714285698,-9.821428571428562,-6.250000000000011,-4.017857142857179,0.0105,0.989,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,high,gpt-5.5,xhigh,76.34,96.88,-20.539999999999992,20.539999999999992,112,-20.503482142857358,-29.464285714285694,-27.232142857142886,-24.107142857142865,-20.535714285714278,-16.964285714285705,-13.839285714285715,-12.053571428571386,0.0002,0.9998,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,xhigh,gpt-5.6-luna,max,87.05,102.68,-15.63000000000001,15.63000000000001,112,-15.64593750000007,-23.214285714285715,-21.428571428571434,-18.749999999999982,-15.62500000000001,-12.500000000000005,-9.821428571428603,-8.459821428571683,0,0.9999,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,xhigh,gpt-5.5,high,87.05,90.18,-3.1300000000000097,3.1300000000000097,112,-3.0865178571427396,-12.053571428571402,-9.821428571428603,-6.696428571428564,-3.124999999999989,0.4464285714285865,3.5714285714285756,5.357142857142905,0.2777,0.7138,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,xhigh,gpt-5.5,xhigh,87.05,96.88,-9.829999999999998,9.829999999999998,112,-9.808169642857074,-18.303571428571438,-16.51785714285715,-13.392857142857146,-9.82142857142857,-6.250000000000011,-3.1250000000000053,-1.3392857142857095,0.0289,0.97,false,true,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,max,gpt-5.5,high,102.68,90.18,12.5,12.5,112,12.559419642857232,3.124999999999989,5.357142857142821,8.482142857142893,12.500000000000021,16.517857142857135,20.089285714285708,21.87500000000002,0.9859,0.013,false,false,unweighted,site_task_weight_not_confirmed
gpt-5.6-luna,max,gpt-5.5,xhigh,102.68,96.88,5.800000000000011,5.800000000000011,112,5.837767857142897,-2.678571428571436,-0.8928571428571563,2.2321428571428656,5.803571428571424,9.375,12.500000000000021,14.285714285714302,0.8622,0.1335,true,true,unweighted,site_task_weight_not_confirmed
gpt-5.5,high,gpt-5.5,xhigh,90.18,96.88,-6.699999999999989,6.699999999999989,112,-6.721651785714178,-13.839285714285731,-12.05357142857147,-9.82142857142857,-6.696428571428581,-3.5714285714286085,-1.3392857142856929,0.4464285714285532,0.0582,0.9384,true,true,unweighted,site_task_weight_not_confirmed
